;AGREEMENT_RK;TARGET;AGE;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;GENDER;CHILD_TOTAL;DEPENDANTS;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED
9834;67430171;0;38;1;0;0;1;1;25000;3;0
9835;66911015;0;43;1;0;0;2;2;7000;1;0
9836;62510655;0;31;1;0;1;1;1;20000;1;1
9837;67206680;0;53;1;1;1;0;0;23000;2;1
9838;74642161;0;60;1;1;1;2;0;7500;2;0
9839;61921171;0;33;1;0;1;0;0;6000;2;0
9840;62232631;0;58;1;0;0;1;0;10000;2;0
9841;63313763;0;27;1;0;1;1;1;7000;1;0
9842;63984655;0;41;1;0;1;2;0;8000;1;0
9843;63002016;0;42;1;0;1;2;0;5900;1;0
9844;61841051;0;64;0;1;1;1;1;6000;1;0
9845;67423444;0;32;1;0;0;2;2;8000;1;0
9846;60400692;0;47;1;0;0;2;1;14000;1;0
9847;64461762;0;60;1;1;0;1;0;15000;1;0
9850;74552606;0;45;1;0;1;2;0;12000;2;1
9851;62254202;0;34;1;0;1;1;1;18000;1;0
9852;75205255;0;27;1;0;1;1;1;5000;1;0
9853;74962343;0;52;1;0;1;2;0;13000;2;1
9854;62943880;0;58;0;1;1;2;0;5800;1;1
9855;74830426;0;34;1;0;0;1;1;18000;1;0
9856;65395889;0;24;1;0;1;0;0;8000;2;1
9857;63103133;0;37;1;0;0;0;0;8000;1;1
9858;62035502;0;63;0;1;1;3;0;9000;1;0
9859;60056016;0;33;1;0;1;2;2;5000;1;0
9860;61459050;0;64;0;1;1;0;0;5000;1;0
9861;67438965;0;62;0;1;1;1;0;8000;2;0
9862;61453010;1;27;1;0;0;0;0;10000;1;0
9863;66840658;0;35;1;0;1;1;0;8900;2;1
9864;61928835;0;28;1;0;0;0;0;21000;2;1
9865;61258295;1;22;1;0;0;0;0;17000;1;0
9866;75001355;0;45;1;0;0;2;0;9500;1;1
9867;66900728;0;38;1;0;0;1;1;9500;2;0
9868;61468268;0;47;1;0;1;0;1;10000;1;0
9869;66516141;0;34;1;0;1;2;2;8000;3;1
9870;61376397;0;29;1;0;1;2;2;8000;1;0
9871;74827797;0;58;1;1;1;2;0;28000;1;0
9872;66410461;0;58;1;1;1;2;0;12000;2;1
9874;66532298;0;47;1;0;1;0;1;25000;2;1
9875;72283345;0;22;1;0;1;0;0;9500;1;0
9876;61955219;0;64;0;1;0;3;0;4000;1;0
9877;62247106;0;48;1;0;0;0;1;9000;2;1
9878;74187460;0;39;1;0;1;1;1;6500;5;1
9879;61958670;0;32;1;0;1;1;1;15000;2;0
9880;74988296;0;37;1;0;0;2;3;20000;2;1
9881;61350998;0;40;1;0;0;2;2;17500;1;0
9882;65418438;0;25;1;0;1;0;0;20000;1;1
9883;66407074;1;22;1;0;1;0;0;15000;1;1
9884;74271653;1;23;1;0;1;0;0;16500;1;0
9885;60461253;0;56;1;0;1;1;0;6000;1;0
9886;64821377;0;32;1;0;1;2;2;8800;1;0
9887;61376480;0;60;0;1;1;4;0;4000;1;0
9888;62146953;0;34;1;0;1;2;2;8000;1;0
9889;62382555;0;45;1;0;1;3;0;18000;1;0
9890;74635270;0;48;1;0;1;1;0;8000;2;1
9891;61537058;0;58;0;1;1;3;0;6000;1;0
9892;64836410;0;40;1;0;0;1;1;15000;1;0
9893;60468145;0;36;1;0;1;1;1;8000;1;1
9894;62372334;0;49;1;0;0;3;1;15000;1;0
9895;67152003;0;39;1;0;0;2;2;10000;3;1
9896;63092004;0;32;1;0;0;0;0;25000;2;1
9897;67549701;0;27;1;0;1;1;1;10000;1;0
9898;61305208;0;36;0;1;0;0;0;3500;1;0
9899;72292629;0;22;1;0;1;0;0;7000;1;0
9900;64596804;0;54;1;0;1;3;0;25000;1;1
9901;67442468;1;51;1;0;0;0;0;20000;1;0
9902;74522459;1;24;1;0;1;2;2;10000;2;1
9903;60061458;0;42;1;0;1;0;0;20000;1;0
9904;62500823;0;59;1;0;0;3;0;6500;1;1
9905;66200245;0;39;1;0;1;1;1;5000;1;0
9906;64438249;0;29;1;0;0;0;0;10000;1;1
9907;60095690;0;52;1;0;1;1;1;20000;1;0
9908;61256124;0;59;1;1;1;2;0;10000;1;0
9909;66899191;0;58;1;1;1;0;0;10100;3;1
9910;62809164;1;55;1;0;1;0;0;8000;1;0
9911;67227848;0;42;1;0;1;1;1;15000;1;0
9912;66742238;0;26;1;0;0;1;1;10000;3;1
9913;61849320;0;51;1;1;1;0;0;9500;1;0
9914;61515125;1;45;1;0;1;2;1;25000;1;0
9915;61965818;1;40;1;0;1;1;0;18000;1;0
9916;61300092;0;44;0;1;1;0;0;12000;1;0
9917;74527045;0;44;1;0;1;2;0;4500;1;1
9918;67203465;0;32;1;0;0;3;4;25000;1;0
9919;74826546;0;23;1;0;1;0;0;14000;1;0
9920;59969048;0;44;1;0;0;3;0;25000;1;0
9921;60471539;0;39;1;0;0;1;1;15000;1;1
9922;61070218;0;40;1;0;0;0;0;13000;1;1
9923;65239883;0;60;0;1;1;1;0;6000;1;1
9924;63595053;0;23;1;0;0;0;0;20000;1;1
9926;61316378;0;29;1;0;1;1;0;10000;1;0
9927;64465079;1;34;1;0;1;2;2;35000;1;0
9928;73846672;0;45;1;0;0;2;1;18000;1;0
9930;62602653;0;35;1;0;1;2;2;6500;1;1
9931;65423011;0;22;1;0;1;0;0;10000;1;1
9932;66664970;0;26;1;0;1;0;0;20000;1;1
9933;62085339;0;49;1;0;1;1;0;15000;1;0
9935;66907136;0;21;1;0;0;0;0;35000;1;0
9936;65402720;0;35;1;0;1;1;1;6000;1;1
9937;74946142;1;59;1;0;1;1;0;11500;5;0
9938;72295358;0;63;1;1;1;2;0;13000;2;1
9939;60467768;0;61;0;1;1;0;0;3500;1;1
9940;59935875;1;50;1;0;1;2;0;5600;1;1
9942;62146022;0;30;1;0;1;0;0;25000;1;0
9943;62248788;0;53;1;0;1;2;0;28000;1;0
9944;61100184;0;24;1;0;0;0;0;14000;1;1
9945;63096193;1;35;1;0;1;1;1;15000;1;0
9946;62389063;0;61;1;1;0;1;0;45000;1;0
9947;65498370;0;24;1;0;1;0;0;5200;2;1
9948;60400861;0;62;0;1;1;0;0;3000;1;0
9949;64442453;0;37;1;0;0;1;1;15000;1;0
9950;74519813;0;25;1;0;0;0;1;14000;1;1
9951;61054614;0;37;1;0;1;1;1;15000;1;1
9952;67545929;1;43;0;1;0;1;1;40000;3;1
9953;67095175;0;52;1;0;0;2;0;20000;1;1
9954;64437090;0;31;1;0;0;0;0;10000;1;0
9955;61845738;0;30;1;0;1;1;1;8000;1;0
9956;65215718;0;60;1;1;1;2;0;20000;1;0
9957;61358686;0;53;1;0;1;0;0;16000;1;0
9958;72264687;0;44;1;0;1;2;0;10000;1;0
9959;62144657;0;38;1;0;0;1;1;15000;1;0
9960;63318541;0;29;1;0;0;2;2;25000;1;0
9961;64827488;0;46;1;0;0;2;1;10000;1;0
9962;61373911;0;25;1;0;0;0;0;14000;1;0
9963;62504101;0;28;1;0;1;1;1;8000;1;1
9964;64003435;0;28;1;0;1;1;1;7000;1;1
9965;61522884;0;46;1;0;1;0;0;8000;1;0
9966;60399158;1;35;1;0;1;1;1;25000;1;0
9967;60086147;0;29;1;0;0;1;1;7000;1;0
9969;67310389;0;49;1;0;1;1;0;10000;1;0
9970;73816362;0;48;1;0;1;2;0;13500;1;0
9971;64589070;0;27;1;0;1;0;0;8000;1;1
9972;61305619;1;32;1;0;0;1;1;40000;1;0
9973;74472135;0;30;1;0;1;2;0;12000;1;1
9974;62178683;0;29;1;0;0;1;1;16000;1;0
9975;62015966;0;34;1;0;1;1;1;12000;1;0
9976;60394329;1;29;1;0;1;1;0;11000;1;0
9977;61299415;0;51;1;0;1;2;0;7000;1;0
9978;66412104;0;53;1;0;1;2;2;6000;2;1
9979;67215693;0;47;1;0;1;0;0;10000;2;1
9980;62436302;0;46;1;0;1;2;0;8000;1;1
9981;65415579;0;25;1;0;1;0;0;9000;1;1
9982;64826663;0;44;1;0;1;1;0;15500;1;0
9983;61840997;0;48;1;0;1;2;1;6000;1;0
9984;61138605;0;34;1;0;1;0;0;11000;1;0
9985;62796129;0;40;1;0;1;0;0;11000;1;0
9986;67330800;0;33;1;0;1;2;2;9000;3;1
9988;64444927;0;30;1;0;1;1;1;14000;1;0
9989;67421539;0;39;1;0;1;0;0;11000;2;1
9990;61121871;0;64;1;0;0;0;0;25000;1;1
9991;72279866;0;33;1;0;1;2;1;8600;2;0
9992;66924332;0;29;1;0;1;2;2;8000;1;0
9993;61426636;0;38;1;0;1;1;0;7000;1;0
9994;61968092;0;26;1;0;0;0;0;30000;1;1
9995;72298106;0;59;0;1;1;1;0;5000;1;0
9996;66582283;0;59;1;0;0;0;0;14000;2;1
9997;64886557;0;37;1;0;1;1;1;10000;1;1
9998;74486189;1;41;1;0;1;0;0;21000;1;0
9999;61835134;0;52;1;1;1;1;0;8700;1;0
10000;62780347;0;36;1;0;0;1;1;20000;1;0
10001;66713476;0;58;1;1;1;0;0;14000;2;1
10002;64429008;0;48;1;0;0;2;0;15000;1;0
10003;62036519;0;44;1;0;1;1;0;12000;1;0
10004;63907883;0;64;1;1;1;2;0;14000;1;0
10005;61252629;0;58;0;1;1;0;0;5000;1;0
10006;74841597;0;45;1;0;0;2;1;15000;2;0
10007;64453374;0;43;1;0;1;1;0;7000;1;0
10008;67027467;0;29;1;0;1;1;1;15000;2;1
10009;63090038;0;30;1;0;1;0;0;28000;1;1
10010;62615552;0;48;1;0;1;0;0;22000;1;0
10011;59913652;0;29;1;0;1;1;1;5200;1;1
10012;74268302;0;25;1;0;1;0;0;27000;1;0
10013;74640291;0;59;1;0;0;1;0;6000;2;1
10014;64355715;1;39;1;0;0;0;0;25000;1;1
10015;62596493;0;24;1;0;0;1;1;20000;1;0
10016;60532169;0;48;1;0;1;1;0;40000;1;1
10017;64448664;0;40;1;0;0;2;2;10000;1;0
10018;75027686;0;52;1;0;1;1;1;10200;6;1
10019;61165521;1;24;1;0;0;0;0;15000;1;0
10020;65203781;0;33;1;0;0;2;2;15000;1;0
10021;61125580;0;47;1;0;0;1;0;5000;1;0
10022;66782513;0;56;1;0;1;0;0;20000;2;1
10023;62236013;0;32;1;0;1;0;0;7000;2;0
10024;74658179;0;43;1;0;1;3;2;5300;2;1
10025;74652682;0;36;1;0;0;1;1;9000;4;1
10026;74547537;0;24;1;0;1;0;0;15000;3;0
10027;64370807;0;44;1;0;0;0;0;50000;1;0
10028;60402750;0;56;1;0;1;3;0;20000;1;0
10029;64901726;0;64;0;1;1;1;0;8000;1;1
10030;61846375;0;49;1;0;1;2;0;5000;1;0
10031;64566370;0;29;1;0;0;0;0;30000;1;0
10033;64906003;0;40;1;0;0;1;1;50000;1;0
10034;60084802;0;55;1;0;1;3;1;9000;1;0
10035;60191160;0;27;1;0;0;0;0;16000;1;0
10036;64340481;0;43;1;0;1;0;0;10000;1;0
10037;66856908;0;29;1;0;1;3;3;8000;2;1
10038;61460472;0;40;1;0;1;2;2;13000;2;1
10039;74251394;0;55;1;0;1;2;0;7000;2;1
10040;61064351;0;56;0;1;1;0;0;5000;1;0
10041;64343135;0;41;1;0;0;2;2;15000;1;0
10042;64904647;1;57;0;1;1;2;0;6000;1;0
10043;64339998;0;29;1;0;1;1;1;25000;1;0
10044;59915564;0;54;1;0;1;2;0;8000;2;0
10045;59915192;0;61;1;0;1;0;0;13000;1;1
10046;62779753;0;45;1;0;0;2;1;22000;1;0
10047;75281918;1;49;1;0;0;1;0;25000;1;0
10048;67228079;0;41;1;0;1;1;1;15000;2;0
10049;61966864;0;45;1;0;1;0;0;30000;1;0
10050;63631351;0;33;1;0;1;1;0;8000;2;0
10051;67149314;0;29;1;0;0;0;0;20000;3;1
10052;62603785;0;50;0;1;1;2;0;10300;1;0
10053;61530126;0;40;1;0;1;0;0;8000;1;0
10054;67231160;0;33;1;0;0;1;1;25000;2;1
10055;64421733;0;29;1;0;1;1;1;8000;1;0
10056;74951857;0;47;1;0;1;1;1;18000;3;1
10057;66738957;0;46;1;0;1;2;0;7000;2;1
10058;63329519;0;59;1;0;0;0;0;20000;1;1
10059;62436992;1;27;1;0;1;1;1;6000;1;0
10060;67167394;0;34;1;0;0;2;1;20000;2;1
10061;60389007;0;51;1;0;1;2;0;15000;1;0
10062;61249716;0;63;1;1;1;1;0;9000;1;0
10063;61226532;1;26;1;0;0;0;0;10000;1;1
10064;62506631;0;57;1;1;1;2;0;12000;1;1
10065;74517689;0;35;1;0;0;0;0;10000;3;1
10066;64428688;0;39;0;1;0;0;0;10000;1;0
10067;66659211;0;25;1;0;0;0;0;14000;3;1
10068;74174633;0;64;0;1;0;0;0;6500;3;1
10069;62434185;0;56;0;1;1;1;0;9000;1;0
10070;61975073;0;48;1;0;0;1;0;20000;1;1
10071;67423561;0;48;1;0;1;2;2;8500;1;0
10072;66781935;0;51;1;0;1;0;0;8000;1;1
10073;62374268;0;48;1;0;1;0;0;9000;1;1
10074;61417782;1;29;1;0;1;1;1;7000;1;1
10075;64595634;0;44;1;0;1;2;1;15000;2;1
10076;61519206;1;32;1;0;1;1;1;20000;1;0
10077;61976033;0;25;1;0;0;1;1;14000;1;0
10078;64471255;0;58;1;1;0;0;0;23000;1;0
10079;74015050;0;24;1;0;1;0;0;6000;1;1
10080;67332149;1;46;1;0;1;1;1;19000;1;0
10081;62791541;0;40;1;0;0;2;2;15000;1;0
10083;66708784;0;55;1;0;1;3;0;4500;2;1
10084;67158859;0;53;1;0;0;0;0;25000;1;1
10085;64460102;0;55;0;1;1;5;0;9000;1;0
10086;63898991;0;29;1;0;0;0;0;15000;1;0
10087;67081432;0;48;1;0;1;0;0;10000;4;1
10088;61426116;0;56;1;0;1;2;0;8000;1;0
10089;72273546;0;52;1;0;1;0;0;5500;1;0
10090;67426416;0;49;0;1;1;2;2;10000;3;0
10091;73838596;0;25;1;0;1;1;1;9000;1;0
10092;63912087;0;23;1;0;0;1;1;8000;1;0
10093;61535001;0;62;0;1;1;3;0;10000;1;1
10095;65502217;0;26;1;0;0;1;1;16000;1;1
10096;60093670;0;22;1;0;0;0;0;10000;1;0
10097;61968208;0;49;1;0;0;1;2;16900;1;1
10098;62435062;0;35;1;0;1;2;2;12000;1;1
10099;66890457;0;55;1;0;0;0;0;15000;3;1
10100;63629583;0;31;1;0;1;1;1;12000;1;1
10101;59972495;0;38;1;0;1;1;1;24000;1;1
10102;60101132;0;25;1;0;0;0;0;14000;1;0
10103;74958784;0;25;1;0;0;0;0;10000;2;0
10105;72263902;0;37;1;0;1;1;0;12000;1;0
10107;61066622;0;45;1;0;0;0;0;30000;1;1
10108;72287116;0;31;1;0;1;1;1;7500;1;1
10109;66739987;0;36;1;0;0;1;1;20000;2;1
10110;67273246;0;32;1;0;0;1;1;25000;1;0
10111;66960515;0;48;1;0;1;0;0;7500;1;0
10113;63918108;0;42;1;0;0;2;2;20000;1;0
10114;67548114;0;33;1;0;1;1;1;10000;1;0
10115;60378366;0;34;1;0;0;1;1;14000;1;0
10116;61236027;0;27;1;0;1;0;0;23000;1;1
10117;61315360;0;33;1;0;0;2;2;6000;1;0
10118;67015402;0;43;1;0;1;1;0;14000;1;1
10119;64277141;0;32;1;0;1;1;0;7000;1;1
10120;75032045;0;39;1;0;1;3;1;13000;2;1
10121;67436837;0;22;1;0;0;0;0;13000;1;0
10122;61531631;0;53;1;0;1;2;0;11000;1;0
10123;67434497;0;52;1;0;0;2;0;17000;4;1
10124;64447953;0;53;1;0;1;2;0;5500;1;0
10126;62035093;0;31;1;0;1;0;0;10000;1;0
10127;67229702;0;50;1;0;0;0;0;9000;1;0
10128;73841970;1;52;1;0;0;0;0;10000;2;1
10129;64435754;0;22;1;0;0;0;0;21000;1;0
10130;75272351;0;40;1;0;1;0;0;8000;1;1
10131;74478393;0;43;1;0;0;1;1;25000;1;0
10132;61163579;0;34;1;0;1;1;1;30000;1;0
10133;62985035;0;46;1;0;0;0;0;15000;1;0
10134;62089471;0;38;1;0;1;2;2;4800;1;0
10135;67214892;0;40;1;0;0;1;1;7800;1;0
10136;62017514;0;28;1;0;1;2;2;12000;1;0
10137;62241422;0;39;1;0;0;1;1;14000;1;0
10138;64586891;0;36;1;0;1;1;1;18000;1;1
10139;60469656;0;40;1;0;1;2;1;7000;2;0
10140;60053344;0;48;1;0;1;0;0;6000;1;0
10141;61931375;0;47;1;1;1;2;1;15000;1;1
10142;74831020;0;48;1;0;0;1;0;60000;1;0
10143;65204994;0;46;1;0;1;2;0;9000;1;0
10144;74036165;0;57;0;1;1;0;0;6359;1;0
10145;62436271;1;55;1;0;1;2;0;6000;1;0
10146;61102905;0;44;1;0;0;0;0;10000;1;1
10147;59967229;0;57;1;1;0;2;0;14000;1;0
10148;63634314;0;42;1;0;0;2;2;38000;1;1
10149;61161814;0;64;0;1;1;3;0;14000;1;0
10150;61966705;0;50;1;0;0;2;0;18000;1;0
10151;63003726;0;55;1;0;1;1;0;9000;1;0
10152;67139489;0;28;1;0;1;0;0;35000;3;1
10153;59961994;0;39;1;0;1;2;2;10000;1;0
10154;64338486;0;27;1;0;1;1;1;14000;1;1
10155;63998071;0;42;1;0;0;1;1;17000;2;1
10156;64849956;0;54;1;0;1;0;0;18000;1;0
10157;60091172;0;53;1;0;1;3;0;8000;1;0
10158;62503504;0;47;1;0;1;0;0;10000;1;1
10159;67087053;0;22;1;0;1;0;0;24000;1;1
10160;66904125;0;31;1;0;0;1;1;17000;1;1
10161;74025585;1;62;1;1;1;3;0;9200;1;0
10162;63986290;0;55;1;1;0;0;0;17700;1;1
10163;73845011;1;29;1;0;0;1;1;23000;1;0
10164;64848842;0;43;1;0;1;1;1;5300;1;0
10165;66857711;0;44;1;0;0;3;1;15000;2;1
10166;67011546;0;39;1;0;0;0;0;10000;1;1
10167;74016516;0;58;0;1;1;2;0;6000;1;0
10168;62373610;0;62;0;1;1;0;0;5000;1;0
10169;67310268;0;24;1;0;1;1;1;8500;1;0
10170;61958779;0;27;1;0;1;0;0;6000;1;0
10171;74945548;0;45;1;0;1;2;1;18500;2;0
10172;67419389;0;50;1;0;1;1;1;8000;2;0
10173;72266955;0;61;0;1;1;3;0;8000;1;0
10175;60047783;0;27;1;0;1;1;1;16000;1;0
10176;64434375;1;37;1;0;1;2;2;30000;1;0
10177;61256444;0;54;1;0;1;0;0;12000;1;0
10178;61066669;0;59;0;1;1;0;0;9000;1;1
10179;62489943;0;28;1;0;1;0;0;12000;1;1
10181;60036099;0;42;1;0;1;0;0;7000;1;0
10182;65484404;0;22;1;0;1;0;0;12000;1;1
10183;61526911;0;36;1;0;0;1;1;8000;1;1
10184;74463870;1;36;1;0;1;3;3;12000;6;1
10185;62014311;1;26;1;0;1;1;1;6500;1;0
10186;67160973;0;38;1;0;1;0;0;45000;1;1
10187;64363474;0;26;1;0;1;0;0;30000;1;0
10188;63908969;0;55;1;1;0;0;0;23000;1;0
10189;74486314;1;35;1;0;0;0;2;28000;1;0
10190;61364475;0;36;1;0;1;2;2;17000;1;0
10191;61235629;0;55;1;0;1;1;0;7000;1;1
10192;60449979;0;48;1;0;0;0;0;15000;1;0
10193;74943888;0;33;1;0;1;1;1;20000;2;1
10194;61295299;0;41;1;0;1;2;0;10000;1;0
10195;74021385;0;56;0;1;1;1;0;4700;1;0
10196;64596647;1;43;1;0;0;1;1;15000;1;1
10197;75028988;0;25;1;0;1;0;0;20000;1;1
10198;61358878;1;39;1;0;1;1;1;7000;1;0
10199;67231890;0;62;1;0;0;0;0;12000;2;1
10200;66833492;0;41;1;0;0;2;2;11000;3;1
10201;64551759;0;53;1;0;1;0;0;6000;1;0
10202;62935808;0;35;1;0;0;0;0;8500;1;0
10203;61455892;0;35;1;0;1;2;2;7800;2;1
10204;61522910;0;37;1;0;1;2;2;14000;1;0
10205;73839746;0;45;1;0;0;2;2;20000;2;1
10206;66592578;0;41;1;0;1;2;2;10000;3;1
10207;67013739;0;32;1;0;0;1;1;25000;2;0
10208;73846373;0;58;0;1;1;2;0;7200;1;0
10209;63909149;0;46;1;0;0;0;0;30000;1;0
10210;64885096;1;55;1;1;1;2;0;20000;1;0
10211;65245205;0;61;1;0;1;0;0;12000;1;1
10212;63982395;0;32;1;0;1;1;1;8000;1;1
10213;65420625;0;44;1;0;1;2;2;5000;1;1
10214;64001649;0;31;1;0;1;1;1;10000;1;1
10216;62246764;0;52;1;0;1;1;1;10000;1;0
10217;61241013;0;50;1;0;1;2;1;4300;1;0
10219;62509607;0;23;1;0;0;0;0;10000;1;1
10220;67439411;1;32;1;0;1;0;0;13000;1;0
10221;67326275;0;39;1;0;1;1;1;10000;2;1
10222;62593523;0;34;1;0;1;0;0;11000;1;0
10223;66433683;0;54;1;0;1;2;0;12000;3;1
10224;65490490;0;40;1;0;1;1;0;10000;3;1
10225;60058750;0;60;0;1;1;5;0;6200;1;0
10226;67445120;0;39;1;0;1;2;2;14000;2;0
10227;64365804;1;22;1;0;1;1;1;13000;1;0
10228;62165471;0;58;1;1;1;0;0;22000;1;0
10229;72286237;0;55;1;1;1;2;0;8000;1;0
10230;59918152;1;34;1;0;0;2;2;6000;1;1
10231;66699839;0;23;1;0;1;0;0;25000;1;0
10233;64283661;0;42;1;0;1;2;2;18000;1;1
10234;64348675;1;35;1;0;1;2;2;14000;1;0
10235;74552326;0;52;1;0;1;0;0;12000;2;1
10236;63373690;0;38;1;0;1;1;1;35000;1;1
10238;67148752;0;32;1;0;1;0;0;20000;1;1
10239;60444034;1;41;1;0;0;2;2;30000;1;0
10240;66597646;0;48;1;0;1;1;1;5500;2;1
10241;75006985;0;26;1;0;1;0;0;10000;3;1
10242;67166661;0;29;1;0;1;1;1;10000;3;1
10243;74528272;0;24;1;0;1;0;0;10000;1;1
10244;60453376;0;55;1;0;1;1;1;20000;1;0
10245;67221442;1;35;1;0;1;2;2;10000;3;1
10246;66750660;0;23;1;0;1;1;1;12000;1;1
10247;73850000;0;58;0;1;1;0;0;8000;1;0
10248;61934332;0;34;1;0;1;1;1;25000;2;0
10249;66698979;0;38;1;0;1;1;1;8000;5;1
10250;66325360;0;38;1;0;1;1;1;8000;2;1
10251;62596882;0;42;1;0;1;2;2;12000;1;0
10252;66901184;0;31;1;0;1;2;2;5000;3;0
10253;61966012;0;44;1;0;1;1;0;15000;1;1
10254;62258967;0;28;1;0;1;0;0;10000;2;1
10255;67334843;0;55;1;1;1;0;0;10000;1;0
10256;66743627;0;54;1;1;1;1;1;9700;1;1
10257;66314805;0;58;1;1;1;0;0;14000;3;1
10258;62141090;0;33;1;0;1;1;1;15000;1;0
10259;66414157;0;53;1;0;1;2;1;4000;3;1
10260;63332055;0;25;1;0;0;1;1;9200;1;1
10261;62389375;1;25;1;0;0;1;1;17000;1;0
10262;75288099;0;23;1;0;1;1;1;10000;1;0
10263;66082968;0;22;1;0;1;0;0;4400;2;1
10264;64600007;0;50;1;0;0;2;0;25000;1;1
10265;62806595;0;60;0;1;1;0;0;6000;1;0
10266;60446285;1;33;1;0;1;3;3;24000;1;1
10267;62792645;0;37;1;0;1;1;1;10000;1;0
10269;62254212;0;24;1;0;0;0;0;15000;2;1
10270;62138364;0;52;1;0;1;1;0;5000;1;0
10271;61925709;0;39;1;0;1;2;1;7000;1;1
10272;60111707;0;39;1;0;1;2;2;18000;1;0
10273;62165050;0;36;1;0;0;2;2;12000;1;0
10274;61428008;0;27;1;0;1;0;0;11000;1;1
10275;61453733;0;28;1;0;1;1;1;12000;3;1
10276;67171842;0;53;1;0;1;0;0;9000;6;1
10277;61917518;0;31;1;0;1;2;2;8000;1;1
10278;60044737;0;54;1;0;0;0;0;10000;1;1
10280;61147083;0;44;1;0;0;2;1;10000;1;0
10281;59925843;0;57;0;1;1;0;0;8000;2;1
10282;74642839;1;41;1;0;1;1;1;10000;3;0
10283;66834888;0;46;1;0;0;1;1;25000;5;1
10284;61288100;0;36;1;0;1;2;2;15000;1;0
10285;62443384;0;28;1;0;1;1;1;20000;1;0
10286;66518861;0;30;1;0;1;1;1;9000;3;1
10287;62022085;0;26;1;0;0;0;0;11000;1;0
10288;62946611;0;34;1;0;0;1;1;15000;1;1
10289;61932249;0;58;1;0;1;2;2;15000;1;1
10290;62987668;0;61;0;1;1;0;0;6600;1;0
10291;62993406;0;26;1;0;1;1;1;9000;1;0
10292;61921269;0;61;0;1;0;0;0;5000;1;1
10293;61315548;0;51;1;1;1;2;1;12000;1;0
10294;73824049;0;53;1;0;1;2;0;12000;1;0
10295;66584074;0;27;1;0;0;0;0;7500;2;1
10296;66586006;0;31;1;0;1;0;0;10000;1;1
10297;64372750;0;61;0;1;0;1;0;11000;1;1
10298;63897597;0;55;1;0;1;2;0;6000;1;0
10299;75017962;0;37;1;0;1;1;1;20000;2;1
10300;64824256;1;25;1;0;1;1;1;12800;1;0
10301;67316460;0;51;1;0;1;1;0;12000;2;1
10302;64836516;0;47;1;0;1;2;1;17000;1;0
10303;61290849;0;32;1;0;0;1;2;17000;1;0
10305;72284954;0;25;1;0;0;0;0;12000;1;0
10306;74171742;0;52;1;0;1;2;0;3700;2;1
10307;66083302;0;22;1;0;1;0;0;8000;1;1
10308;66079406;0;24;1;0;1;0;0;7000;1;1
10309;74171872;1;26;1;0;1;1;1;7000;1;1
10310;61422318;0;54;1;1;1;0;0;30000;2;1
10311;65422567;0;26;1;0;1;0;0;7000;2;1
10312;59923663;1;57;0;1;1;0;0;3000;1;1
10313;64830856;0;28;1;0;1;0;0;15000;1;0
10314;61440796;1;45;1;0;0;1;1;30000;1;0
10315;62178044;0;48;1;0;0;1;0;7000;1;0
10316;74843136;0;54;1;0;1;0;0;20000;3;1
10317;72298147;0;39;1;0;1;1;1;6000;1;0
10318;61964070;1;32;1;0;1;1;0;9500;1;0
10319;62445561;0;34;1;0;1;1;1;12000;1;0
10320;61064684;0;43;1;0;1;0;1;7000;1;1
10321;64471610;0;39;1;0;1;2;1;20000;1;0
10322;66848810;0;48;1;0;1;2;0;22000;2;1
10323;60447973;0;44;1;0;1;0;0;9500;1;0
10324;61155600;0;52;1;0;0;3;0;10000;1;0
10325;62387775;0;27;1;0;0;2;2;18000;1;0
10326;61159472;1;22;1;0;0;0;0;12000;1;0
10327;64338352;0;43;1;0;1;2;1;16000;1;0
10328;73849013;1;58;1;0;1;0;0;18000;1;0
10331;61297979;0;24;1;0;0;0;0;8000;1;1
10332;63104137;0;28;1;0;1;0;0;8000;1;0
10333;61466724;0;59;0;1;1;2;0;3200;1;0
10334;61924035;0;30;1;0;0;1;1;14000;1;1
10335;61352398;0;34;1;0;1;1;1;12000;1;1
10336;67426048;0;45;1;0;1;2;1;10000;3;1
10337;61530013;1;56;1;1;1;3;0;10000;1;0
10338;64433435;0;50;1;0;1;0;0;5500;1;0
10339;61076993;0;23;1;0;0;0;0;12000;1;1
10340;74541670;0;58;1;0;1;0;0;12000;1;1
10341;67414778;0;48;1;0;1;2;1;9000;2;1
10342;74839456;0;38;1;0;1;0;0;30000;1;1
10343;61249708;0;48;1;0;1;1;1;12000;1;1
10345;66846059;0;28;1;0;0;1;1;9500;2;1
10346;61379706;0;30;1;0;0;2;1;14000;2;1
10347;61518163;0;36;1;0;0;2;0;30000;1;0
10348;62616616;0;49;1;0;0;1;0;13000;1;1
10349;66750754;0;32;1;0;1;2;2;10000;2;1
10350;66670437;0;49;1;0;1;2;0;7000;2;1
10351;67322708;1;44;1;0;1;1;0;10000;1;0
10353;74461878;0;57;1;0;1;0;0;20000;3;1
10354;61365570;0;26;1;0;1;0;0;15000;1;0
10355;72283978;0;54;1;0;0;3;0;10000;1;0
10357;72280278;1;30;1;0;0;0;0;12000;1;0
10358;61917031;1;48;1;0;1;0;0;7000;2;1
